,Date,User,text
544,2022-10-12 07:30:14+00:00,jais_george,"How Wipro caught 300 moonlighters that the company sacked, a viral tweet explains #DigitalIndia #Pan #EmployeesProvidentFund #RajivMehta #Moonlighting #WiproMoonlighting #Wipro #DeDuplication #UniversalAccountNumber #Aadhar  https://t.co/3Ft1UxcGoU"
545,2022-10-12 06:23:22+00:00,TechCircleIndia,"Wipro Q2FY23 Preview: Analysts see up to 15% YoY rise in revenue

https://t.co/jb69qKRaeN
#Wipro #QuarterlyResults #Moonlighting #ITServices #VariableCompensation #Convergence  https://t.co/Laty8yx9fk"
546,2022-10-12 05:45:03+00:00,thehindubiz,"#Infosys has announced the resignation of Ravi Kumar S., President, effective October 11, as per a regulatory filing made by the company on Tuesday. 
https://t.co/CnCIOtPZ4j"
547,2022-10-12 04:45:26+00:00,ashaa_stock,"#Infosys, , announced the resignation of Ravi Kumar S., President. The resignation is effective October 11, 2022
#Infosys #stockmarket #trading"
548,2022-10-12 04:42:24+00:00,mydhanushapp,"#Infosys President, Ravi Kumar S tendered his resignation from the company. Kumar worked with Infosys for nearly twenty years and drove the company's Global Services Organisation across all industry segments."
549,2022-10-12 03:48:08+00:00,alphaspotcap,"What to watch out for in the #Infosys Q2 Earnings report:

• Attrition level 
• FY23E margin outlook 
• Business segment wise outlook 
• Project Pipelines for medium term
• How the company addresses the risk of Rising inflation, projected recession &amp; Europe

#investing"
550,2022-10-12 02:30:35+00:00,aid_stock,"Infosys, a global leader in next-generation digital services and consulting, today announced the resignation of Ravi Kumar S., President. The resignation is effective October 11, 2022. #Infosys"
551,2022-10-11 22:58:30+00:00,coffeeovertea_,"Is work-life balance at Wipro really that good? 
I mean, majority of us are finding it difficult to maintain even a single job whereas these guys at Wipro are indulging in moonlighting. 
HOW LMAO?? 🤔
#Wipro https://t.co/zgTkCDLgYq"
552,2022-10-11 20:30:06+00:00,jais_george,TCS has never deferred campus hiring plans: CHRO Milind Lakkad #TCS #MilindLakkad #Chro #Attrition #WorkFromHome #Tcs #CampusHiring #AllIsWell #25x25HybridModel  https://t.co/j7GQLead4q
553,2022-10-11 19:44:25+00:00,TheHansIndiaWeb,Respite likely for IT cos on HR costs #IndianITIndustry #TCS #attrition #HR https://t.co/W7ysZQV86H
554,2022-10-11 19:41:28+00:00,TheLayoff,"We are seeing spikes in traffic on our Accenture layoffs discussion page, users're reporting a 5% cut, see it @ https://t.co/oLeTvdLozA

#layoff #layoffs #accenture $acn #acn #consulting #big5 #big4 #deloitte #ibm $ibm #ey #pwc #kpmg #bcg #avisory #tata #wipro #infosys #cognizant"
555,2022-10-11 17:25:04+00:00,Jayshahca,@rajivmehta19 Digitisation is leaving footprints and are traceable. If one wants #moonlighting for extra income they should become #gigworkers and not being employed by one company and working for others without informing employers. They can choose to be contract workers or advisors. #Wipro
556,2022-10-11 16:14:01+00:00,sdshuresh,300 #Wipro employees sacked as they took advantage of work from home and worked parallely with another company. This pattern is called moonlighting and it was detect thru PF contribution serving more than one employer at the same time. This is what #digitalindia can do….
557,2022-10-11 15:55:53+00:00,AparSureka,"For a 600k employee company, attrition rate of 21.5% means almost 500 staff leaving every day! #TCS https://t.co/tjeaYGn5gi"
558,2022-10-11 15:50:22+00:00,MirrorNow,"Wipro Moonlighting | Stock Market Investor Decodes How Did Wipro Catch 300 'Moonlighters'
.
.
.
#Wipro #moonlighting #Wipromoonlighting @rajivmehta19 https://t.co/iC9SKEzJW1"
559,2022-10-11 15:49:59+00:00,moneycontrolcom,"Weeks after Wipro fired 300 of its employees for moonlighting, a theory is viral on Twitter on how the tech giant found out who among them were working two jobs.

Here's what that is 👇
https://t.co/TyXW87ZhcO

@AnkitaSengupta_ ✍️ | #Wipro #Moonlighting"
560,2022-10-11 15:11:21+00:00,latestly,"Infosys President Ravi Kumar S Resigns Ahead of Its Second Quarter Earnings Announcement
https://t.co/G4v4fww34O
#Infosys #RaviKumarS #Resignation #President @Infosys"
561,2022-10-11 14:52:20+00:00,moneycontrolcom,"#MCTech3 | Top tech and startup news this evening
✴️Top-level exit at Infosys
✴️India to race past the US in online retail
✴️India looks to fasten 5G adoption

Sign up for the newsletter👇
https://t.co/y5njBLmJwB

#Infosys #Moonlighting #Earnings #India #OnlineShop #5GServices"
562,2022-10-11 14:29:17+00:00,ashokbantu,"@RishadPremji The main companies like Wipro will show fake experience resource  to clients and grab more money and earn money but people should not earn money .What kind attitude is u rs .Removing 300 people is very sad thing .Guys don't join #Wipro #buycottwipro
#Moonlighting"
563,2022-10-11 14:12:37+00:00,Chandramani2302,Don't see anything wrong with #Wipro firing because of moonlighting. It's unethical. Period
564,2022-10-11 14:03:20+00:00,umakannann,"@Infosys  announces the resignation of its president Ravi Kumar 
#Infosys"
565,2022-10-11 13:59:44+00:00,ardorcomm,"Moonlighting will not be accepted at Tata Consultancy Services
-By ArdorComm News Network
https://t.co/sNgiyPcZjK
#Moonlighting  #TCS https://t.co/Tk9NgKnNvk"
566,2022-10-11 13:37:14+00:00,Marketsmojo,"#TCS attrition rate increased to 21.5% in the Sept-22 Quarter. However, TCS management expects the rate to ease in the coming quarters.

For more - https://t.co/THwK26grgL

#stocks #StockMarkets #attrition #marketnews #news #investingtips #StockMarketindia #MarketsMojo https://t.co/5NPLU5aUGO"
567,2022-10-11 13:25:41+00:00,allthatrending,"Infosys on Tuesday announced the resignation of the company's President Ravi Kumar S, effective October 11, 2022. 

#allthattrending #News #Update #Entertainmentupdate #Infosys #Financeupdate #RaviKumarS https://t.co/5jyjodfzWs"
568,2022-10-11 13:13:18+00:00,moneycontrolcom,"#EarningsWithMC | #TCS hits out on #moonlighting, after peers #Wipro and #Infosys.

The company said its position on the matter has been communicated to employees, though no action has been taken against anyone so far.

Watch📹👇

@debanganaghosh4 #TCSResults #Q2FY23 #Jobs https://t.co/jpWxUp1BhJ"
569,2022-10-11 12:40:59+00:00,TheMohitTanwani,"Infosys, a global leader in next-generation digital services and consulting, today announced the resignation of Ravi Kumar S., President. The resignation is effective October 11, 2022.

Source: https://t.co/h7YQ0uAz7y

#Infosys #StockMarkets"
570,2022-10-11 12:36:45+00:00,CNBCTV18News,"Do you also wonder how do companies catch employees who indulge in Moonlighting? Twitter user @rajivmehta19 broke it down in a viral twitter thread 

#Wipro #TCS #Infosys #IBM #Moonlighting
Read more on this 
https://t.co/xhOsCHRYjq"
571,2022-10-11 12:10:27+00:00,bsindia,"The #moonlighting incident in September involving workers of #IT company #Wipro created a flutter over unethical behaviour in the workplace. It caused a stir among employees &amp; employers across sectors in #India.

https://t.co/3QK7PfX4Zm"
572,2022-10-11 11:58:14+00:00,SrinivasUppu9,Employer make  employees work 13-14 hrs a day that is  ethical nd if the same do 2 jobs d same time is unethical. #moonlighting is innovative to be encouraged with different shifts. #wipro reconsider decision. @LabourMinistry @NITIAayog @ficci_india @ASSOCHAM4India @PMOIndia
573,2022-10-11 11:55:04+00:00,TheEnlightIndia,"One of the top Indian firms, Infosys ordered executives to ‘avoid hiring Indian origin candidate &amp; women, Lawsuit filed. The Vice President of its American leg files the case in US courts.

#Infosys #Hiring #Jobs #LayOff #America #Lawsuit #Enlightindia https://t.co/FCYYq00sKE"
574,2022-10-11 11:53:00+00:00,LogicalIndians,"Milind Lakkad, its Chief Human Resources Officer, told reporters that it would consider all the relevant dimensions while formulating its final perspective on the issue, which has dominated headlines for the last few weeks.

#tcs #moonlighting 
https://t.co/dd63LrHzTz"
575,2022-10-11 11:11:47+00:00,latestly,"Moonlighting: TCS Issues Statement, Says 'Moonlighting Against Core Values; No Action Taken Against Any Staff'
https://t.co/O0s5vwLMSr
#Moonlighting #TCS #TataConsultancyServices #Staff #CoreValue @TCS"
576,2022-10-11 10:45:14+00:00,learnowx,"@ovshake42 Instead, let's talk about the reason!
What caused these 300 workers to work simultaneously for several companies?
#Wipro #Infosys #Digital #India #LearNowX #Moonlighting #feedmile #TCS #employment"
577,2022-10-11 10:31:55+00:00,inteachings,"Attend 3 days in 1 company 3 days in other, 2 jobs done #Moonlighting technic #itsector  #Hyderabad #Bangalore #pune #noida #google #ibm #hcl #Infosys #Accenture #optum #Synchronize #tcs #polarise #Deloitte"
578,2022-10-11 10:22:29+00:00,mittshah,What is attrition called in hindi. #askingforafriend. #TCS #CNBCBajar  blown out of proportion.
579,2022-10-11 10:03:26+00:00,yogesa,"Employees Provident Fund data tip blows off moonlighting cover in IT sector 
Data experts believe that the recent sacking of 300 #Wipro techies over alleged moonlighting ..

https://t.co/yvio7yEl6I via @ET_Government"
580,2022-10-11 09:25:02+00:00,prateekshyaray,300 #Wipro employees sacked as they took advantage of work from home but worked parallely with other companies . #Moonlighting is a crime.
581,2022-10-11 09:24:36+00:00,MPS_Tweets,"#Wipro fired 300 employees for overworking including their and other company.

But, part of government employees not working one job properly are staying and causing troubles for public. 

Lesson: Those who work have to pay for everything &amp; those not can loot everything"
582,2022-10-11 09:08:10+00:00,dRichFitt,"While the Q3 outlook looks stable.
Attrition remains major constraint. Going fwd resource switching likely to slow down &amp; hence margin to go post 26%.. but no denying on slowing growth from Euro and Americas.
Stay cautious.
#tcs #earnings"
583,2022-10-11 09:03:35+00:00,ETHrWorld,"Lakkad said that unlike peers like #Wipro, which announced a sacking of over 300 employees recently, #TCS has not taken any action against any employee. #moonlighting https://t.co/qSGRmcYXz7"
584,2022-10-11 08:41:49+00:00,shraddhamrkt,"#Wipro Q2 Earnings Preview | Acquisitions to drive revenue up 15%, moonlighting views in focus
Analysts expect constant #currency growth of 4 percent on a quarterly basis https://t.co/1vXy69YsKU"
585,2022-10-11 08:30:00+00:00,soundarc2001,"Wipro fires 300 staff for moonlighting.
 
#Wipro has cast 300 of its Indian staff out, on grounds that they had obtained secondary employment without consent. The crackdown on ‘#moonlighting’ has been received with mixed feedback – praised by some, and criticised by others https://t.co/viMbvO2QUX"
586,2022-10-11 08:29:10+00:00,CapitalistWing,"Moonlighting employees are being fired by companies. There is nothing wrong with this, it is just that your main company doesn't want you to divert your attention from it, and it is a free market, so go and look for another job. #Infosys #moonlighting"
587,2022-10-11 08:20:06+00:00,BusinessNewsTo3,Indian IT firm #Wipro set to release Q2 FY2023 results today #WiproQ2 #Wiproresults #moonlighting https://t.co/oW9L5paB5q
588,2022-10-11 08:19:57+00:00,cricket_fundas,Indian IT firm #Wipro set to release Q2 FY2023 results today #WiproQ2 #Wiproresults #moonlighting https://t.co/ImoPUaPMcw
589,2022-10-11 07:38:33+00:00,pickrightIn,"Q2FY23 #TCS
Cons. Revenue: Rs,55,310 cr
Cons. PAT: 10,430cr, crosses 10k cr for first time
CC growth QoQ: 4%
Margin: 24%, better than 23.1% in Q4, but below 25.6% in Q2FY22
Orderbook: $8.1bn
Attrition on a downtrend, currently at 21.5%
#Dividend: Rs.8/sh

https://t.co/56PTIqfFbL https://t.co/4hGYcLylsc"
590,2022-10-11 07:30:00+00:00,feedmileapp,"Moonlighting ""Ethical Issue"", unlike Wipro, which announced a sacking of over 300 employees recently, TCS have not taken any action against staffs, said Chief Human Resources officer of TCS. 

#feedmile #TCS #wipro #Moonlighting #employees https://t.co/PNCZliQNyF"
591,2022-10-11 07:28:05+00:00,anuragrobin,"A side job is a hustle. As long as one is honest &amp; dedicated to both roles, performing duties w/o compromising-degrading the quality of work being delivered &amp; no conflict of interest with the nature of work, you deserve to be recognized &amp; not terminated! #wipro #Moonlighting https://t.co/THbGLK1iSj"
592,2022-10-11 07:19:40+00:00,KanakkuPoduvom,"#TCS announced Q2 results &amp; clarified #moonlighting in line with #Infosys &amp; #Wipro
@Infosys has been sued for #Discrimination in hiring policies in the #USA
@TCS @TataCompanies @Wipro #news #tamil #Profit #revenue #quarter #children #india #Origin #hr #women #karnataka #bangalore https://t.co/uI9npm216P"
593,2022-10-11 07:00:16+00:00,jais_george,TCS says moonlighting 'ethical issue'; no action taken against any staff #Tcs #RajeshGopinathan #TcsOnMoonlighting #TcsMoonlighting #TcsMoonlightingIssue  https://t.co/sPnaWh8ZO9
594,2022-10-11 06:52:19+00:00,sanvai,"#TCS 3080, -1.3%
TCS says attrition has peaked but supply constraints for IT sector remain https://t.co/22Q7jnalxR"
595,2022-10-11 06:37:14+00:00,CNBCTV18News,"#2QWithCNBCTV18 | #TCS #attrition jumps for 6th consecutive quarter to 21.5% but IT company says peak has been reached even as quality talent supply continues to be a concern

Catch @latha_venkatesh &amp; @Reematendulkar’s exclusive chat with @TCS management

https://t.co/btCM1IMTPX"
596,2022-10-11 06:30:21+00:00,jais_george,"TCS hiring slows drops below 10,000 in Sept quarter, attrition stays high #TCS #TCSHiring #TcsAttrition #TCSEmployees #TcsMoonlighting  https://t.co/5oLiGyEQtY"
597,2022-10-11 06:19:50+00:00,Tweet2PBee,"Operational efficiency due to #WFH !! ( and attrition of 21.5% ) 
No surprise that #TCS was labelled as ""Sarkari"" #IT company 
The margins better also due to #FallingRupee"
598,2022-10-11 05:34:36+00:00,Valliappanv,"Q2FY23 Earnings

TCS Q2FY23, Cons QoQ

Revenue at `55309 cr vs `52758 cr, up 4.8%
PAT at `10431 cr vs `9478 cr, up 10.1%
LTM attrition at 21.5% vs 19.7% QOQ
EBIT margin at 24% vs 23.1% QOQ
Net employee addition at 9480

#TCS"
599,2022-10-11 05:30:20+00:00,jais_george,70% of TCS employees to get full variable pay in Q2 #Tcs #TataConsultancyServices #TcsSalary #ItSalary #Moonlighting #TCSEmployees #TataConsultancyServices #Tcs  https://t.co/QVUbcQpl6M
600,2022-10-11 05:03:54+00:00,GoodReturnsIN,"#TCS Says #Moonlighting 'Ethical Issue'; No Action Taken Against, Any #Staff

https://t.co/sgOy5eZ8bz"
601,2022-10-11 04:45:43+00:00,spselvablogg,"Q2FY23 Earnings

TCS Q2FY23, Cons QoQ

Revenue at `55309 cr vs `52758 cr, up 4.8%
PAT at `10431 cr vs `9478 cr, up 10.1%
LTM attrition at 21.5% vs 19.7% QOQ
EBIT margin at 24% vs 23.1% QOQ
Net employee addition at 9480

#TCS"
602,2022-10-11 04:39:12+00:00,Nik_Inamdar,"India's largest IT company #TCS has posted strong numbers despite a tough global environment. But attrition in the last 12 months spiked to a record 21.5%, highlighting the continued difficulty Indian software giants are facing in retaining employees. 

@BBCWorld @BBCIndia https://t.co/76h4UplIOW"
603,2022-10-11 04:37:27+00:00,moneycontrolcom,"#TwitterPoll 📊

TCS joins ranks with rivals Infosys and Wipro on moonlighting. Says it is against its core values and culture. ❌

Do you agree? 🤔 Let us know in the comments section! 

#Moonlighting #Jobs #Employment #TCS #Earnings #ITIndustry #Infosys #Wipro"
